package_age_days,days_since_update,days_since_last_commit,update_frequency_score,description_length,has_detailed_description,log_download_count,log_star_count,log_fork_count,stars_to_downloads,maintainer_count,maintainer_experience,has_homepage,has_repository,total_issues,issue_resolution_rate,log_contributors,log_commits,community_engagement_score,ecosystem_npm,ecosystem_pypi,total_historical_vulns,critical_historical_vulns,vuln_frequency_score,is_security_related,total_dependencies,unique_dependencies,high_risk_indicators,age_new,age_young,age_mature,age_old,update_rec_very_recent,update_rec_recent,update_rec_stale,update_rec_abandoned,maintenance_risk,security_history_risk,community_risk,dependency_risk,composite_risk_score
3501.0,365.0,365.0,2,44,0,13.900008863165901,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,4.0,2.0,0,False,False,False,True,False,False,True,False,0.6,0.06,0.8,0.024,0.3628
2037.0,268.0,365.0,2,60,0,13.956986682463311,0.0,0.0,0.0,2,1.0,0,1,0.0,0.0,0.0,0.0,1,True,False,4.0,0.0,2,0,41.0,3.0,0,False,False,True,False,False,False,True,False,0.3,0.24,0.7,0.24599999999999997,0.35119999999999996
1736.0,1135.0,365.0,1,28,0,13.99381739989786,0.0,0.0,0.0,3,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,0.0,0.0,2,False,False,True,False,False,False,False,True,0.7,0.3733333333333333,0.6,0.0,0.44199999999999995
1835.0,4.0,365.0,5,187,1,13.908130759382303,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,140.0,7.0,1,False,False,True,False,True,False,False,False,0.3,0.06,0.8,0.6,0.388
3760.0,2470.0,365.0,1,37,0,13.872305739176571,0.0,0.0,0.0,2,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,98.0,7.0,2,False,False,False,True,False,False,False,True,0.7,0.06,0.6,0.588,0.46559999999999996
3760.0,2470.0,365.0,1,37,0,13.872305739176571,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,98.0,7.0,2,False,False,False,True,False,False,False,True,1.0,0.06,0.8,0.588,0.5956
3502.0,376.0,365.0,1,42,0,13.894434486191257,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,10.0,3.0,1,False,False,False,True,False,False,False,True,1.0,0.06,0.8,0.06,0.49000000000000005
2809.0,638.0,365.0,1,35,0,13.85367109394367,0.0,0.0,0.0,47,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,1,False,False,False,True,False,False,False,True,0.7,0.12,0.6,0.0,0.366
4866.0,21.0,365.0,5,52,0,13.883917524509108,0.0,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,568.0,31.0,1,False,False,False,True,True,False,False,False,0.0,0.24,0.6,1.0,0.392
3303.0,1841.0,365.0,1,72,0,13.815643549120558,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.18,0.8,0.0,0.514
3502.0,375.0,365.0,1,19,0,13.900109026229615,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,3.0,1.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.018,0.4996
3577.0,398.0,365.0,1,24,0,13.89994177587106,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,0.0,0.0,2,False,False,False,True,False,False,False,True,1.0,0.3733333333333333,0.8,0.0,0.5720000000000001
1835.0,4.0,365.0,5,187,1,13.867776579099726,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,1.0,2,0,60.0,3.0,2,False,False,True,False,True,False,False,False,0.3,0.43333333333333335,0.8,0.36,0.452
3166.0,370.0,365.0,1,41,0,13.893792947956593,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,0.0,0.0,2,False,False,False,True,False,False,False,True,1.0,0.3733333333333333,0.8,0.0,0.5720000000000001
1770.0,467.0,365.0,1,83,0,13.798509861590835,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,0.0,3,0,32.0,4.0,2,False,False,True,False,False,False,False,True,1.0,0.36,0.8,0.192,0.6064
4891.0,1322.0,365.0,1,255,1,13.789676719423218,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,1.0,2,0,0.0,0.0,2,False,False,False,True,False,False,False,True,1.0,0.43333333333333335,0.8,0.0,0.5900000000000001
3197.0,1820.0,365.0,1,30,0,13.871669694915559,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,20.0,1.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.12,0.52
581.0,1.0,365.0,5,39,0,13.814927387953693,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,0.0,0.0,0,False,True,False,False,True,False,False,False,0.3,0.06,0.8,0.0,0.268
1559.0,103.0,365.0,3,57,0,13.77301424588967,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,0,False,False,True,False,False,False,True,False,0.3,0.12,0.8,0.0,0.28600000000000003
3166.0,369.0,365.0,1,30,0,13.90002356662921,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,4.0,2.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.024,0.5008
2067.0,8.0,365.0,5,81,0,13.759547429486073,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,2.0,2,0,74.0,4.0,2,False,False,True,False,True,False,False,False,0.3,0.5066666666666666,0.8,0.444,0.4908
3646.0,10.0,365.0,5,75,0,13.842726812757514,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,80.0,5.0,2,False,False,False,True,True,False,False,False,0.0,0.3733333333333333,0.6,0.48,0.32799999999999996
1098.0,271.0,365.0,2,0,0,13.761986355899046,0.0,0.0,0.0,47,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,32.0,3.0,0,False,False,True,False,False,False,True,False,0.3,0.06,0.6,0.192,0.26639999999999997
3591.0,1667.0,365.0,1,48,0,13.867131948522388,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,33.0,5.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.198,0.5356
3458.0,213.0,365.0,2,34,0,13.733675578464025,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,157.0,11.0,1,False,False,False,True,False,False,True,False,0.6,0.18,0.8,0.6,0.514
3648.0,2042.0,365.0,1,62,0,13.78771995154271,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.0,0.496
3648.0,2042.0,365.0,1,62,0,13.78771995154271,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.0,0.496
1553.0,66.0,365.0,4,23,0,13.78134241903323,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,46.0,4.0,1,False,False,True,False,False,True,False,False,0.3,0.3733333333333333,0.8,0.276,0.4172
1294.0,268.0,365.0,2,28,0,13.795927046660433,0.0,0.0,0.0,2,1.0,0,1,0.0,0.0,0.0,0.0,1,True,False,5.0,1.0,2,0,0.0,0.0,1,False,False,True,False,False,False,True,False,0.3,0.43333333333333335,0.7,0.0,0.36
216.0,2.0,365.0,5,24,0,13.767223267332747,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,0.0,3,0,58.0,3.0,2,True,False,False,False,True,False,False,False,0.3,0.36,0.8,0.348,0.42760000000000004
869.0,14.0,365.0,5,81,0,13.784809053086686,0.0,0.0,0.0,47,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,1.0,2,0,268.0,14.0,2,False,True,False,False,True,False,False,False,0.0,0.31333333333333335,0.6,0.6,0.33399999999999996
229.0,144.0,365.0,3,24,0,13.765454392753599,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,0.0,0.0,1,True,False,False,False,False,False,True,False,0.3,0.3733333333333333,0.8,0.0,0.362
833.0,706.0,365.0,1,32,0,13.758876712396681,0.0,0.0,0.0,47,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,0.0,0.0,1,False,True,False,False,False,False,False,True,0.7,0.06,0.6,0.0,0.348
3394.0,3350.0,365.0,1,61,0,13.694120023100268,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.06,0.8,0.0,0.47800000000000004
2356.0,124.0,365.0,3,48,0,13.693594869650223,0.0,0.0,0.0,8,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,0.0,0.0,0,False,False,False,True,False,False,True,False,0.0,0.24,0.6,0.0,0.192
1835.0,4.0,365.0,5,187,1,13.727243119732625,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,1.0,2,0,100.0,5.0,2,False,False,True,False,True,False,False,False,0.3,0.43333333333333335,0.8,0.6,0.5
2379.0,2243.0,365.0,1,63,0,13.75494599684416,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,0.0,0.0,2,False,False,False,True,False,False,False,True,1.0,0.3733333333333333,0.8,0.0,0.5720000000000001
4059.0,2603.0,365.0,1,33,0,13.72182166316685,0.0,0.0,0.0,2,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,1.0,2,0,35.0,6.0,2,False,False,False,True,False,False,False,True,0.7,0.43333333333333335,0.6,0.21,0.502
3343.0,1894.0,365.0,1,52,0,13.738875703623448,0.0,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,0.0,2,0,152.0,11.0,2,False,False,False,True,False,False,False,True,0.7,0.3,0.6,0.6,0.54
382.0,59.0,365.0,4,32,0,13.64402211057665,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,0.0,0.0,0,False,True,False,False,False,True,False,False,0.3,0.18,0.8,0.0,0.30400000000000005
216.0,141.0,365.0,3,22,0,13.765002218576818,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,1.0,2,0,0.0,0.0,1,True,False,False,False,False,False,True,False,0.3,0.31333333333333335,0.8,0.0,0.34400000000000003
1913.0,1307.0,365.0,1,61,0,13.674933833744522,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,2.0,2,0,0.0,0.0,2,False,False,True,False,False,False,False,True,1.0,0.44666666666666666,0.8,0.0,0.594
1404.0,6.0,365.0,5,199,1,13.612105906425493,0.0,0.0,0.0,8,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,1262.0,64.0,1,False,False,True,False,True,False,False,False,0.0,0.18,0.6,1.0,0.374
2735.0,70.0,365.0,4,30,0,13.733380339622343,0.0,0.0,0.0,6,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,357.0,21.0,1,False,False,False,True,False,True,False,False,0.0,0.18,0.6,1.0,0.374
4036.0,185.0,365.0,2,69,0,13.633312193581823,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,0.0,2,0,152.0,9.0,1,False,False,False,True,False,False,True,False,0.6,0.3,0.8,0.6,0.55
1982.0,1307.0,365.0,1,48,0,13.633136999818273,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,4.0,1.0,1,False,False,True,False,False,False,False,True,1.0,0.18,0.8,0.024,0.5188
4451.0,524.0,365.0,1,82,0,13.691808413898116,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,1.0,2,0,20.0,1.0,2,False,False,False,True,False,False,False,True,1.0,0.31333333333333335,0.8,0.12,0.5780000000000001
2364.0,76.0,365.0,4,50,0,13.66263556410356,0.0,0.0,0.0,5,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,238.0,13.0,1,False,False,False,True,False,True,False,False,0.0,0.18,0.6,0.6,0.294
1877.0,268.0,365.0,2,37,0,13.67878549958534,0.0,0.0,0.0,2,1.0,0,1,0.0,0.0,0.0,0.0,1,True,False,7.0,0.0,3,0,20.0,1.0,1,False,False,True,False,False,False,True,False,0.3,0.42,0.7,0.12,0.38
1682.0,8.0,365.0,5,74,0,13.592675708996591,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,1.0,2,0,15.0,1.0,1,False,False,True,False,True,False,False,False,0.3,0.31333333333333335,0.8,0.09,0.36200000000000004
1881.0,699.0,365.0,1,73,0,13.615001405008986,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,0.0,0.0,0,0,0.0,0.0,1,False,False,True,False,False,False,False,True,1.0,0.0,0.8,0.0,0.46
2555.0,4.0,365.0,5,187,1,13.671312189186244,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,0,False,False,False,True,True,False,False,False,0.3,0.12,0.8,0.0,0.28600000000000003
1993.0,4.0,365.0,5,42,0,13.7104644373236,0.0,0.0,0.0,16,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,172.0,9.0,1,False,False,True,False,True,False,False,False,0.0,0.12,0.6,0.6,0.276
3653.0,52.0,365.0,4,31,0,13.604724092409082,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,1.0,3,0,12.0,1.0,2,False,False,False,True,False,True,False,False,0.3,0.4933333333333333,0.8,0.072,0.41240000000000004
1919.0,246.0,365.0,2,131,1,13.656623847494467,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,2.0,2,1,26.0,3.0,1,False,False,True,False,False,False,True,False,0.6,0.44666666666666666,0.8,0.156,0.5052
787.0,2.0,365.0,5,40,0,13.63476056561575,0.0,0.0,0.0,4,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,14.0,2.0,0,False,True,False,False,True,False,False,False,0.0,0.06,0.6,0.084,0.1548
3980.0,275.0,365.0,2,76,0,13.632926966842323,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,130.0,18.0,1,False,False,False,True,False,False,True,False,0.6,0.12,0.8,0.6,0.496
3233.0,565.0,365.0,1,51,0,13.632482751834958,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.12,0.8,0.0,0.496
2248.0,60.0,365.0,4,97,0,13.706482212925485,0.0,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,0,False,False,False,True,False,True,False,False,0.0,0.12,0.6,0.0,0.156
2121.0,4.0,365.0,5,20,0,13.564006111631082,0.0,0.0,0.0,16,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,1156.0,59.0,2,False,False,True,False,True,False,False,False,0.0,0.3733333333333333,0.6,1.0,0.432
624.0,595.0,365.0,1,57,0,13.618709476988533,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,42.0,5.0,1,False,True,False,False,False,False,False,True,1.0,0.12,0.8,0.252,0.5464
3845.0,127.0,365.0,3,48,0,13.660310661234751,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,80.0,4.0,1,False,False,False,True,False,False,True,False,0.3,0.06,0.8,0.48,0.364
2571.0,568.0,365.0,1,56,0,13.61554017278318,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,60.0,3.0,2,False,False,False,True,False,False,False,True,1.0,0.24,0.8,0.36,0.604
2956.0,2864.0,365.0,1,19,0,13.53890293678074,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,0.0,0.0,0,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.0,0.8,0.0,0.46
2423.0,826.0,365.0,1,28,0,13.555653747205556,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,24.0,2.0,1,False,False,False,True,False,False,False,True,1.0,0.24,0.8,0.144,0.5608000000000001
3611.0,147.0,365.0,3,36,0,13.657116052500752,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,0.0,0.0,0,False,False,False,True,False,False,True,False,0.0,0.12,0.6,0.0,0.156
1479.0,555.0,365.0,1,28,0,13.582793829665434,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,0.0,0.0,0,0,45.0,5.0,1,False,False,True,False,False,False,False,True,1.0,0.0,0.8,0.27,0.514
5158.0,2120.0,365.0,1,25,0,13.609611216927835,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,0.0,3,0,10.0,2.0,2,False,False,False,True,False,False,False,True,1.0,0.36,0.8,0.06,0.5800000000000001
5158.0,2120.0,365.0,1,25,0,13.609611216927835,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,0.0,3,0,10.0,2.0,2,False,False,False,True,False,False,False,True,0.7,0.36,0.6,0.06,0.45
342.0,74.0,365.0,4,83,0,13.54015355220296,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,1.0,2,0,14.0,1.0,1,True,False,False,False,False,True,False,False,0.0,0.3733333333333333,0.6,0.084,0.2488
3157.0,2043.0,365.0,1,27,0,13.59157669443562,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,0.0,0.0,0,0,59.0,3.0,2,False,False,False,True,False,False,False,True,0.7,0.0,0.6,0.354,0.40079999999999993
2751.0,609.0,365.0,1,92,0,13.568422614073272,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,0.0,3,0,4.0,1.0,2,False,False,False,True,False,False,False,True,1.0,0.36,0.8,0.024,0.5728000000000001
2704.0,14.0,365.0,5,44,0,13.530129835374325,0.0,0.0,0.0,9,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,0.0,2,0,0.0,0.0,0,False,False,False,True,True,False,False,False,0.0,0.3,0.6,0.0,0.21
3921.0,20.0,365.0,5,173,1,13.601413463785898,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,1.0,2,0,0.0,0.0,1,False,False,False,True,True,False,False,False,0.3,0.43333333333333335,0.8,0.0,0.38
3507.0,2894.0,365.0,1,61,0,13.55397954624527,0.0,0.0,0.0,2,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,2.0,1.0,1,False,False,False,True,False,False,False,True,0.7,0.12,0.6,0.012,0.3684
3508.0,3355.0,365.0,1,56,0,13.569456555066958,0.0,0.0,0.0,2,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,1.0,2,0,14.0,4.0,2,False,False,False,True,False,False,False,True,0.7,0.31333333333333335,0.6,0.084,0.44079999999999997
3508.0,3355.0,365.0,1,56,0,13.569456555066958,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,1.0,2,0,14.0,4.0,2,False,False,False,True,False,False,False,True,1.0,0.31333333333333335,0.8,0.084,0.5708000000000001
1973.0,4.0,365.0,5,51,0,13.535254180006298,0.0,0.0,0.0,16,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,60.0,3.0,1,False,False,True,False,True,False,False,False,0.0,0.12,0.6,0.36,0.22799999999999998
4046.0,2498.0,365.0,1,33,0,13.472596215466005,0.0,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,5.0,1.0,1,False,False,False,True,False,False,False,True,0.7,0.24,0.6,0.03,0.408
2946.0,0.0,365.0,5,140,1,13.60036741784297,0.0,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,2.0,2,0,40.0,2.0,1,False,False,False,True,False,False,False,False,0.0,0.5066666666666666,0.6,0.24,0.31999999999999995
1110.0,147.0,365.0,3,76,0,13.524383893043131,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,0.0,3,0,14.0,2.0,1,False,False,True,False,False,False,True,False,0.3,0.36,0.8,0.084,0.3748
2645.0,2043.0,365.0,1,44,0,13.520597068394506,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,7.0,0.0,3,0,44.0,8.0,2,False,False,False,True,False,False,False,True,1.0,0.42,0.8,0.264,0.6388
539.0,1.0,365.0,5,46,0,13.501918365393863,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,1.0,1,0,20.0,1.0,1,False,True,False,False,True,False,False,False,0.3,0.2533333333333333,0.8,0.12,0.35000000000000003
4588.0,10.0,365.0,5,107,1,13.500236640874217,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,13.0,0.0,4,0,28.0,4.0,1,False,False,False,True,True,False,False,False,0.3,0.6,0.8,0.168,0.46360000000000007
2946.0,0.0,365.0,5,161,1,13.486099135024844,0.0,0.0,0.0,3,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,120.0,6.0,1,False,False,False,True,False,False,False,False,0.0,0.06,0.6,0.6,0.258
378.0,4.0,365.0,5,53,0,13.558413298441842,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,2.0,3,0,0.0,0.0,2,False,True,False,False,True,False,False,False,0.3,0.6266666666666667,0.8,0.0,0.43800000000000006
2422.0,66.0,365.0,4,30,0,13.450609010985332,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,0.0,0.0,0,0,117.0,14.0,1,False,False,False,True,False,True,False,False,0.3,0.0,0.8,0.6,0.37
2152.0,556.0,365.0,1,105,1,13.466486272956065,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,3.0,2.0,1,False,False,True,False,False,False,False,True,0.7,0.06,0.6,0.018,0.35159999999999997
1973.0,4.0,365.0,5,76,0,13.457757890633115,0.0,0.0,0.0,16,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,0.0,2,0,100.0,5.0,1,False,False,True,False,True,False,False,False,0.0,0.3,0.6,0.6,0.32999999999999996
1154.0,555.0,365.0,1,83,0,13.48451728437532,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,5.0,0.0,2,0,27.0,3.0,1,False,False,True,False,False,False,False,True,1.0,0.3,0.8,0.162,0.5824
3175.0,753.0,365.0,1,79,0,13.477679798969277,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.06,0.8,0.0,0.47800000000000004
1973.0,4.0,365.0,5,49,0,13.458734180309888,0.0,0.0,0.0,16,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,20.0,1.0,0,False,False,True,False,True,False,False,False,0.0,0.18,0.6,0.12,0.19799999999999998
1860.0,45.0,365.0,4,76,0,13.441910328921445,0.0,0.0,0.0,2,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,6.0,1.0,3,0,240.0,12.0,3,False,False,True,False,False,True,False,False,0.0,0.4933333333333333,0.6,0.6,0.388
1481.0,169.0,365.0,3,53,0,13.383050852230104,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,9.0,3.0,0,False,False,True,False,False,False,True,False,0.3,0.18,0.8,0.054,0.3148
1714.0,265.0,365.0,2,54,0,13.348579005056115,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,0,40.0,4.0,0,False,False,True,False,False,False,True,False,0.6,0.18,0.8,0.24,0.442
1482.0,103.0,365.0,3,41,0,13.479599963592522,0.0,0.0,0.0,1,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,37.0,2.0,0,False,False,True,False,False,False,True,False,0.3,0.24,0.8,0.222,0.3664
3712.0,43.0,365.0,4,69,0,13.392834690765717,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,0.0,0.0,0,False,False,False,True,False,True,False,False,0.0,0.06,0.6,0.0,0.13799999999999998
2798.0,883.0,365.0,1,55,0,13.357653657603803,0.0,0.0,0.0,2,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,58.0,4.0,2,False,False,False,True,False,False,False,True,0.7,0.06,0.6,0.348,0.41759999999999997
2798.0,883.0,365.0,1,55,0,13.357653657603803,0.0,0.0,0.0,4,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,1.0,0.0,1,0,58.0,4.0,2,False,False,False,True,False,False,False,True,0.7,0.06,0.6,0.348,0.41759999999999997
2323.0,371.0,365.0,1,32,0,13.327698088507285,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,3.0,0.0,2,1,0.0,0.0,1,False,False,False,True,False,False,False,True,1.0,0.18,0.8,0.0,0.514
2183.0,268.0,365.0,2,18,0,13.352485720205625,0.0,0.0,0.0,2,1.0,0,1,0.0,0.0,0.0,0.0,1,True,False,3.0,0.0,2,0,50.0,5.0,0,False,False,True,False,False,False,True,False,0.3,0.18,0.7,0.3,0.344
3870.0,62.0,365.0,4,150,1,13.413004068823476,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,0.0,2,True,False,4.0,0.0,2,0,40.0,2.0,0,False,False,False,True,False,True,False,False,0.0,0.24,0.6,0.24,0.24
2394.0,1588.0,365.0,1,115,1,13.37987898302383,0.0,0.0,0.0,5,1.0,1,1,0.0,0.0,0.0,0.0,2,True,False,2.0,0.0,1,0,42.0,3.0,1,False,False,False,True,False,False,False,True,0.7,0.12,0.6,0.252,0.4164
